"filename", "language", "CSS", "JavaScript", "PHP", "Markdown", "YAML", "SCSS", "JSON", "PowerShell", "XML", "HTML", "Ruby", "C++", "C", "Python", "CMake", "Shell Script", "comment", "blank", "total"
"c:\xampp\htdocs\storp\poppler\glib\demo\info.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\layers.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 0, 0, 0, 17, 82, 369
"c:\xampp\htdocs\storp\poppler\glib\demo\layers.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\links.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 17, 54, 241
"c:\xampp\htdocs\storp\poppler\glib\demo\links.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\main.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 256, 0, 0, 0, 21, 67, 344
"c:\xampp\htdocs\storp\poppler\glib\demo\outline.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 18, 38, 180
"c:\xampp\htdocs\storp\poppler\glib\demo\outline.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\page.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242, 0, 0, 0, 17, 60, 319
"c:\xampp\htdocs\storp\poppler\glib\demo\page.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\print.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 19, 37, 196
"c:\xampp\htdocs\storp\poppler\glib\demo\print.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\render.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 302, 0, 0, 0, 18, 91, 411
"c:\xampp\htdocs\storp\poppler\glib\demo\render.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\selections.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 450, 0, 0, 0, 21, 131, 602
"c:\xampp\htdocs\storp\poppler\glib\demo\selections.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\signature.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 320, 0, 0, 0, 23, 98, 441
"c:\xampp\htdocs\storp\poppler\glib\demo\signature.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\taggedstruct.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 20, 36, 205
"c:\xampp\htdocs\storp\poppler\glib\demo\taggedstruct.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\text.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 373, 0, 0, 0, 19, 106, 498
"c:\xampp\htdocs\storp\poppler\glib\demo\text.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\transitions.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 17, 50, 259
"c:\xampp\htdocs\storp\poppler\glib\demo\transitions.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 17, 7, 32
"c:\xampp\htdocs\storp\poppler\glib\demo\utils.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 470, 0, 0, 0, 19, 97, 586
"c:\xampp\htdocs\storp\poppler\glib\demo\utils.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 17, 7, 40
"c:\xampp\htdocs\storp\poppler\glib\poppler-action.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 538, 0, 0, 0, 0, 58, 101, 697
"c:\xampp\htdocs\storp\poppler\glib\poppler-action.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 0, 0, 0, 0, 231, 43, 455
"c:\xampp\htdocs\storp\poppler\glib\poppler-annot.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1152, 0, 0, 0, 0, 685, 365, 2202
"c:\xampp\htdocs\storp\poppler\glib\poppler-annot.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 0, 31, 41, 369
"c:\xampp\htdocs\storp\poppler\glib\poppler-attachment.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 122, 63, 384
"c:\xampp\htdocs\storp\poppler\glib\poppler-attachment.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 59, 15, 124
"c:\xampp\htdocs\storp\poppler\glib\poppler-cached-file-loader.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 20, 19, 111
"c:\xampp\htdocs\storp\poppler\glib\poppler-cached-file-loader.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 19, 7, 46
"c:\xampp\htdocs\storp\poppler\glib\poppler-date.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 30, 5, 49
"c:\xampp\htdocs\storp\poppler\glib\poppler-date.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 18, 7, 33
"c:\xampp\htdocs\storp\poppler\glib\poppler-document.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2067, 0, 0, 0, 0, 1302, 547, 3916
"c:\xampp\htdocs\storp\poppler\glib\poppler-document.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 334, 0, 0, 0, 0, 179, 34, 547
"c:\xampp\htdocs\storp\poppler\glib\poppler-features.h.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 9, 89
"c:\xampp\htdocs\storp\poppler\glib\poppler-form-field.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 946, 0, 0, 0, 0, 899, 282, 2127
"c:\xampp\htdocs\storp\poppler\glib\poppler-form-field.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 267, 0, 0, 0, 0, 78, 24, 369
"c:\xampp\htdocs\storp\poppler\glib\poppler-input-stream.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 18, 9, 64
"c:\xampp\htdocs\storp\poppler\glib\poppler-input-stream.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 19, 8, 49
"c:\xampp\htdocs\storp\poppler\glib\poppler-layer.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 83, 37, 210
"c:\xampp\htdocs\storp\poppler\glib\poppler-layer.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 18, 9, 51
"c:\xampp\htdocs\storp\poppler\glib\poppler-media.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 136, 67, 385
"c:\xampp\htdocs\storp\poppler\glib\poppler-media.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 38, 10, 81
"c:\xampp\htdocs\storp\poppler\glib\poppler-movie.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 143, 50, 330
"c:\xampp\htdocs\storp\poppler\glib\poppler-movie.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 32, 9, 82
"c:\xampp\htdocs\storp\poppler\glib\poppler-page.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1371, 0, 0, 0, 0, 834, 370, 2575
"c:\xampp\htdocs\storp\poppler\glib\poppler-page.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 248, 0, 0, 0, 0, 136, 41, 425
"c:\xampp\htdocs\storp\poppler\glib\poppler-private.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 15, 22, 172
"c:\xampp\htdocs\storp\poppler\glib\poppler-structure-element.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 883, 0, 0, 0, 0, 912, 221, 2016
"c:\xampp\htdocs\storp\poppler\glib\poppler-structure-element.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 323, 0, 0, 0, 0, 70, 33, 426
"c:\xampp\htdocs\storp\poppler\glib\poppler.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 49, 16, 96
"c:\xampp\htdocs\storp\poppler\glib\poppler.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 110, 20, 264
"c:\xampp\htdocs\storp\poppler\glib\tests\check_bb.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 13, 18, 98
"c:\xampp\htdocs\storp\poppler\glib\tests\check_text.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 13, 18, 98
"c:\xampp\htdocs\storp\poppler\glib\tests\fuzzing\annot_fuzzer.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 9, 78
"c:\xampp\htdocs\storp\poppler\glib\tests\fuzzing\doc_attr_fuzzer.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 6, 34
"c:\xampp\htdocs\storp\poppler\glib\tests\fuzzing\find_text_fuzzer.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 6, 40
"c:\xampp\htdocs\storp\poppler\glib\tests\fuzzing\fuzzer_temp_file.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 17, 13, 83
"c:\xampp\htdocs\storp\poppler\glib\tests\fuzzing\label_fuzzer.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 6, 39
"c:\xampp\htdocs\storp\poppler\glib\tests\fuzzing\pdf_draw_fuzzer.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 11, 75
"c:\xampp\htdocs\storp\poppler\glib\tests\fuzzing\util_fuzzer.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 5, 25
"c:\xampp\htdocs\storp\poppler\glib\tests\pdfdrawbb.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 15, 28, 148
"c:\xampp\htdocs\storp\poppler\goo\GooCheckedOps.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 13, 16, 117
"c:\xampp\htdocs\storp\poppler\goo\GooLikely.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 9, 4, 23
"c:\xampp\htdocs\storp\poppler\goo\GooString.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 548, 0, 0, 0, 0, 42, 54, 644
"c:\xampp\htdocs\storp\poppler\goo\GooString.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 90, 37, 267
"c:\xampp\htdocs\storp\poppler\goo\GooTimer.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 15, 16, 95
"c:\xampp\htdocs\storp\poppler\goo\GooTimer.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 19, 10, 60
"c:\xampp\htdocs\storp\poppler\goo\ImgWriter.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 9, 3, 14
"c:\xampp\htdocs\storp\poppler\goo\ImgWriter.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 13, 9, 40
"c:\xampp\htdocs\storp\poppler\goo\JpegWriter.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 34, 34, 211
"c:\xampp\htdocs\storp\poppler\goo\JpegWriter.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 20, 15, 70
"c:\xampp\htdocs\storp\poppler\goo\NetPBMWriter.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 34, 9, 83
"c:\xampp\htdocs\storp\poppler\goo\NetPBMWriter.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 20, 12, 57
"c:\xampp\htdocs\storp\poppler\goo\PNGWriter.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 24, 35, 208
"c:\xampp\htdocs\storp\poppler\goo\PNGWriter.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 20, 16, 69
"c:\xampp\htdocs\storp\poppler\goo\TiffWriter.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 25, 48, 244
"c:\xampp\htdocs\storp\poppler\goo\TiffWriter.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 19, 17, 71
"c:\xampp\htdocs\storp\poppler\goo\ft_utils.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 13, 13, 72
"c:\xampp\htdocs\storp\poppler\goo\ft_utils.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 12, 6, 26
"c:\xampp\htdocs\storp\poppler\goo\gbase64.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 12, 4, 51
"c:\xampp\htdocs\storp\poppler\goo\gbase64.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 13, 8, 36
"c:\xampp\htdocs\storp\poppler\goo\gbasename.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 40, 3, 62
"c:\xampp\htdocs\storp\poppler\goo\gbasename.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 14, 5, 25
"c:\xampp\htdocs\storp\poppler\goo\gdir.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 35, 17, 97
"c:\xampp\htdocs\storp\poppler\goo\gfile.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 358, 0, 0, 0, 0, 118, 70, 546
"c:\xampp\htdocs\storp\poppler\goo\gfile.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 50, 25, 157
"c:\xampp\htdocs\storp\poppler\goo\glibc.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 13, 7, 60
"c:\xampp\htdocs\storp\poppler\goo\glibc.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 12, 9, 39
"c:\xampp\htdocs\storp\poppler\goo\glibc_strtok_r.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 60, 12, 97
"c:\xampp\htdocs\storp\poppler\goo\gmem.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 38, 39, 204
"c:\xampp\htdocs\storp\poppler\goo\grandom.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 11, 8, 41
"c:\xampp\htdocs\storp\poppler\goo\grandom.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 12, 5, 22
"c:\xampp\htdocs\storp\poppler\goo\gstrtod.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 24, 30, 156
"c:\xampp\htdocs\storp\poppler\goo\gstrtod.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 26, 8, 46
"c:\xampp\htdocs\storp\poppler\gtkdoc.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 280, 0, 0, 99, 73, 452
"c:\xampp\htdocs\storp\poppler\poppler-cpp.pc.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 3, 13
"c:\xampp\htdocs\storp\poppler\poppler-glib.pc.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 3, 13
"c:\xampp\htdocs\storp\poppler\poppler-qt5.pc.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 3, 13
"c:\xampp\htdocs\storp\poppler\poppler-qt6.pc.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 3, 13
"c:\xampp\htdocs\storp\poppler\poppler.pc.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 3, 11
"c:\xampp\htdocs\storp\poppler\poppler\Annot.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6123, 0, 0, 0, 0, 501, 1028, 7652
"c:\xampp\htdocs\storp\poppler\poppler\Annot.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1193, 0, 0, 0, 0, 249, 343, 1785
"c:\xampp\htdocs\storp\poppler\poppler\AnnotStampImageHelper.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 10, 14, 80
"c:\xampp\htdocs\storp\poppler\poppler\AnnotStampImageHelper.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 25, 14, 69
"c:\xampp\htdocs\storp\poppler\poppler\Array.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 28, 17, 129
"c:\xampp\htdocs\storp\poppler\poppler\Array.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 38, 20, 93
"c:\xampp\htdocs\storp\poppler\poppler\BBoxOutputDev.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 0, 0, 0, 0, 15, 38, 229
"c:\xampp\htdocs\storp\poppler\poppler\BBoxOutputDev.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 9, 8, 55
"c:\xampp\htdocs\storp\poppler\poppler\BuiltinFont.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 24, 15, 94
"c:\xampp\htdocs\storp\poppler\poppler\BuiltinFontWidth.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 20, 5, 33
"c:\xampp\htdocs\storp\poppler\poppler\CIDFontsWidthsBuilder.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 45, 11, 191
"c:\xampp\htdocs\storp\poppler\poppler\CMap.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 356, 0, 0, 0, 0, 35, 48, 439
"c:\xampp\htdocs\storp\poppler\poppler\CMap.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 46, 27, 129
"c:\xampp\htdocs\storp\poppler\poppler\CachedFile.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 0, 0, 0, 0, 21, 49, 276
"c:\xampp\htdocs\storp\poppler\poppler\CachedFile.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 46, 37, 150
"c:\xampp\htdocs\storp\poppler\poppler\CairoFontEngine.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 514, 0, 0, 0, 0, 77, 89, 680
"c:\xampp\htdocs\storp\poppler\poppler\CairoFontEngine.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 39, 32, 144
"c:\xampp\htdocs\storp\poppler\poppler\CairoOutputDev.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2882, 0, 0, 0, 0, 291, 497, 3670
"c:\xampp\htdocs\storp\poppler\poppler\CairoOutputDev.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 302, 0, 0, 0, 0, 109, 77, 488
"c:\xampp\htdocs\storp\poppler\poppler\CairoRescaleBox.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 0, 0, 0, 0, 121, 48, 355
"c:\xampp\htdocs\storp\poppler\poppler\CairoRescaleBox.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 37, 9, 61
"c:\xampp\htdocs\storp\poppler\poppler\Catalog.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 986, 0, 0, 0, 0, 85, 174, 1245
"c:\xampp\htdocs\storp\poppler\poppler\Catalog.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 81, 59, 322
"c:\xampp\htdocs\storp\poppler\poppler\CertificateInfo.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 13, 25, 123
"c:\xampp\htdocs\storp\poppler\poppler\CertificateInfo.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 15, 21, 131
"c:\xampp\htdocs\storp\poppler\poppler\CharCodeToUnicode.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 674, 0, 0, 0, 0, 57, 62, 793
"c:\xampp\htdocs\storp\poppler\poppler\CharCodeToUnicode.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 55, 31, 144
"c:\xampp\htdocs\storp\poppler\poppler\CharTypes.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 13, 6, 25
"c:\xampp\htdocs\storp\poppler\poppler\CourierBoldObliqueWidths.pregenerated.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1420, 0, 0, 0, 7, 11, 1438
"c:\xampp\htdocs\storp\poppler\poppler\CourierBoldWidths.pregenerated.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1420, 0, 0, 0, 7, 11, 1438
"c:\xampp\htdocs\storp\poppler\poppler\CourierObliqueWidths.pregenerated.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1420, 0, 0, 0, 7, 11, 1438
"c:\xampp\htdocs\storp\poppler\poppler\CourierWidths.pregenerated.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1420, 0, 0, 0, 7, 11, 1438
"c:\xampp\htdocs\storp\poppler\poppler\CryptoSignBackend.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 10, 9, 117
"c:\xampp\htdocs\storp\poppler\poppler\CryptoSignBackend.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 18, 13, 102
"c:\xampp\htdocs\storp\poppler\poppler\CurlCachedFile.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 13, 18, 95
"c:\xampp\htdocs\storp\poppler\poppler\CurlCachedFile.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 11, 9, 38
"c:\xampp\htdocs\storp\poppler\poppler\CurlPDFDocBuilder.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 14, 10, 47
"c:\xampp\htdocs\storp\poppler\poppler\CurlPDFDocBuilder.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 16, 7, 33
"c:\xampp\htdocs\storp\poppler\poppler\DCTStream.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 23, 27, 267
"c:\xampp\htdocs\storp\poppler\poppler\DCTStream.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 15, 11, 87
"c:\xampp\htdocs\storp\poppler\poppler\DateInfo.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 32, 24, 153
